"Fecha","Total de casos","Entidad"
"2021-04-02",621,"MÉXICO"
"2021-04-04",166,"MORELOS"
"2021-04-07",302,"BAJA CALIFORNIA"
"2021-04-04",202,"QUINTANA ROO"
"2021-04-03",344,"PUEBLA"
"2021-03-05",2738,"MORELOS"
"2021-03-08",422,"MICHOACÁN DE OCAMPO"
"2021-04-03",324,"QUERÉTARO"
"2021-03-30",495,"TABASCO"
"2021-04-01",212,"AGUASCALIENTES"
"2021-04-15",490,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-04-01",70,"COLIMA"
"2021-04-16",398,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-03-12",370,"JALISCO"
"2021-04-18",482,"JALISCO"
"2021-04-19",356,"BAJA CALIFORNIA SUR"
"2021-03-23",309,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-03-22",588,"SAN LUIS POTOSÍ"
"2021-04-20",422,"SONORA"
"2021-08-12",610,"HIDALGO"
"2021-05-04",306,"CHIHUAHUA"
"2021-10-23",213,"MORELOS"
"2021-08-19",860,"SONORA"
"2021-10-08",295,"YUCATÁN"
"2021-10-05",282,"MICHOACÁN DE OCAMPO"
"2021-10-03",4839,"CIUDAD DE MÉXICO"
"2021-10-07",254,"CHIHUAHUA"
"2021-10-06",222,"COLIMA"
"2021-10-07",85,"TLAXCALA"
"2021-10-03",725,"JALISCO"
"2021-10-02",422,"YUCATÁN"
"2021-10-13",453,"TAMAULIPAS"
"2021-10-13",154,"HIDALGO"
"2021-03-16",398,"SONORA"
"2021-10-15",709,"NUEVO LEÓN"
"2021-10-15",227,"COLIMA"
"2020-05-28",22,"COLIMA"
"2020-05-30",75,"QUERÉTARO"
"2020-05-31",301,"SONORA"
"2020-06-07",395,"GUANAJUATO"
"2020-03-30",220,"NUEVO LEÓN"
"2020-11-30",584,"TABASCO"
"2020-11-17",314,"CHIHUAHUA"
"2020-11-29",493,"SONORA"
"2020-11-27",697,"NUEVO LEÓN"
"2020-11-28",1083,"GUANAJUATO"
"2020-11-30",147,"MORELOS"
"2020-11-20",801,"MÉXICO"
"2020-11-30",176,"TLAXCALA"
"2020-11-24",260,"CHIHUAHUA"
"2020-12-13",439,"BAJA CALIFORNIA SUR"
"2020-11-24",449,"TABASCO"
"2020-11-20",346,"YUCATÁN"
"2020-12-04",242,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-11-16",403,"PUEBLA"
"2020-11-21",473,"SONORA"
"2020-11-27",53,"COLIMA"
"2020-12-05",62,"NAYARIT"
"2020-11-18",204,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-11-24",119,"MORELOS"
"2020-11-24",95,"QUINTANA ROO"
"2020-12-08",403,"COAHUILA DE ZARAGOZA"
"2020-12-08",771,"PUEBLA"
"2020-12-12",966,"TABASCO"
"2022-03-28",147,"CHIHUAHUA"
"2022-06-06",212,"HIDALGO"
"2022-06-02",124,"SONORA"
"2022-06-11",153,"HIDALGO"
"2022-06-14",72,"GUERRERO"
"2022-07-29",98,"CAMPECHE"
"2022-06-25",240,"COLIMA"
"2022-07-02",566,"HIDALGO"
"2021-05-10",446,"TAMAULIPAS"
"2021-01-16",831,"TABASCO"
"2021-04-13",80,"COLIMA"
"2021-04-13",223,"AGUASCALIENTES"
"2021-04-08",747,"MÉXICO"
"2021-03-30",148,"TLAXCALA"
"2021-04-03",215,"SINALOA"
"2021-04-04",594,"TABASCO"
"2021-04-01",470,"NUEVO LEÓN"
"2021-03-20",596,"NUEVO LEÓN"
"2021-03-30",470,"MORELOS"
"2021-04-04",210,"TLAXCALA"
"2021-04-02",201,"YUCATÁN"
"2021-04-03",240,"COAHUILA DE ZARAGOZA"
"2021-08-12",398,"ZACATECAS"
"2021-08-14",275,"AGUASCALIENTES"
"2021-10-08",2100,"MÉXICO"
"2021-10-04",1610,"GUANAJUATO"
"2021-10-06",837,"NUEVO LEÓN"
"2021-10-09",396,"SONORA"
"2021-09-27",1827,"GUANAJUATO"
"2021-10-02",2758,"MÉXICO"
"2021-09-30",358,"YUCATÁN"
"2021-10-13",125,"ZACATECAS"
"2020-06-05",475,"GUANAJUATO"
"2020-11-30",274,"CHIHUAHUA"
"2020-12-03",554,"BAJA CALIFORNIA"
"2020-11-16",678,"QUERÉTARO"
"2020-11-27",244,"AGUASCALIENTES"
"2020-07-17",189,"CHIHUAHUA"
"2020-12-05",194,"OAXACA"
"2020-12-06",52,"NAYARIT"
"2020-11-17",150,"TLAXCALA"
"2022-04-09",299,"SINALOA"
"2021-03-28",321,"SONORA"
"2021-04-04",522,"CHIHUAHUA"
"2021-03-25",356,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-04-17",139,"OAXACA"
"2021-08-15",367,"TLAXCALA"
"2021-10-07",877,"TABASCO"
"2021-10-03",678,"BAJA CALIFORNIA"
"2021-09-26",536,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-11-13",818,"GUANAJUATO"
"2020-12-28",372,"BAJA CALIFORNIA SUR"
"2020-12-08",195,"SINALOA"
"2021-03-26",197,"BAJA CALIFORNIA SUR"
"2021-01-05",536,"BAJA CALIFORNIA SUR"
"2021-03-21",221,"BAJA CALIFORNIA SUR"
"2021-03-18",435,"JALISCO"
"2021-10-12",114,"CAMPECHE"
"2021-10-14",1032,"GUANAJUATO"
"2020-06-09",191,"AGUASCALIENTES"
"2020-12-06",66,"CAMPECHE"
"2020-12-07",364,"BAJA CALIFORNIA SUR"
"2022-06-07",173,"SONORA"
"2022-06-08",401,"GUANAJUATO"
"2022-06-05",249,"AGUASCALIENTES"
"2021-04-17",66,"NAYARIT"
"2021-09-30",1738,"MÉXICO"
"2020-06-04",65,"QUINTANA ROO"
"2020-06-09",37,"COLIMA"
"2020-12-01",422,"MICHOACÁN DE OCAMPO"
"2020-12-03",557,"JALISCO"
"2020-11-22",1000,"GUANAJUATO"
"2021-04-11",748,"MÉXICO"
"2021-04-08",268,"YUCATÁN"
"2021-03-22",340,"CHIAPAS"
"2021-10-07",289,"QUINTANA ROO"
"2021-09-28",317,"SONORA"
"2021-10-15",280,"AGUASCALIENTES"
"2020-11-16",556,"COAHUILA DE ZARAGOZA"
"2021-10-07",497,"MORELOS"
"2021-10-12",274,"OAXACA"
"2020-11-30",139,"QUINTANA ROO"
"2020-11-24",120,"TLAXCALA"
"2020-12-08",728,"QUERÉTARO"
"2021-10-06",353,"AGUASCALIENTES"
"2020-06-04",372,"TABASCO"
"2022-06-15",343,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-10-12",192,"NAYARIT"
"2022-07-29",194,"NAYARIT"
"2021-10-01",254,"BAJA CALIFORNIA SUR"
"2021-04-18",421,"BAJA CALIFORNIA"
"2021-09-25",220,"NAYARIT"
"2021-01-09",524,"COAHUILA DE ZARAGOZA"
"2020-12-06",192,"OAXACA"
"2020-12-05",46,"CAMPECHE"
"2022-01-25",595,"TLAXCALA"
"2022-02-21",291,"SONORA"
"2022-02-19",321,"SONORA"
"2022-02-23",590,"MÉXICO"
"2022-02-22",225,"HIDALGO"
"2022-02-15",137,"NAYARIT"
"2022-02-28",528,"GUANAJUATO"
"2022-06-19",1728,"MÉXICO"
"2022-06-24",235,"CAMPECHE"
"2021-05-05",74,"COLIMA"
"2021-05-10",167,"ZACATECAS"
"2021-05-07",236,"BAJA CALIFORNIA"
"2021-05-06",123,"ZACATECAS"
"2021-05-04",260,"QUINTANA ROO"
"2021-05-13",122,"CAMPECHE"
"2021-04-21",318,"BAJA CALIFORNIA"
"2021-05-05",151,"AGUASCALIENTES"
"2021-04-23",184,"CHIAPAS"
"2021-04-24",176,"CHIAPAS"
"2021-05-10",107,"HIDALGO"
"2021-02-15",1201,"MÉXICO"
"2021-05-22",90,"HIDALGO"
"2021-05-22",79,"ZACATECAS"
"2021-05-23",526,"TABASCO"
"2021-05-23",273,"QUINTANA ROO"
"2021-05-24",92,"DURANGO"
"2021-08-25",764,"SONORA"
"2021-11-19",157,"DURANGO"
"2021-12-02",984,"MÉXICO"
"2020-07-17",168,"QUINTANA ROO"
"2020-01-01",3,"GUERRERO"
"2020-01-02",5,"MORELOS"
"2020-01-02",6,"TLAXCALA"
"2020-01-07",6,"MORELOS"
"2020-01-07",10,"QUINTANA ROO"
"2020-01-07",8,"TLAXCALA"
"2020-01-08",4,"BAJA CALIFORNIA SUR"
"2020-01-11",8,"GUANAJUATO"
"2020-01-12",22,"COAHUILA DE ZARAGOZA"
"2020-01-12",9,"SINALOA"
"2020-01-16",60,"JALISCO"
"2020-01-16",16,"BAJA CALIFORNIA"
"2020-01-19",10,"CHIAPAS"
"2020-01-18",10,"MICHOACÁN DE OCAMPO"
"2020-01-20",17,"CHIHUAHUA"
"2020-01-20",15,"TLAXCALA"
"2020-01-20",3,"TABASCO"
"2020-01-23",19,"GUANAJUATO"
"2020-01-24",14,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-01-25",6,"YUCATÁN"
"2020-01-27",4,"TLAXCALA"
"2020-01-27",18,"CHIHUAHUA"
"2020-01-28",41,"COAHUILA DE ZARAGOZA"
"2020-01-28",20,"QUERÉTARO"
"2020-02-26",19,"SONORA"
"2020-01-27",1,"TABASCO"
"2020-01-29",6,"BAJA CALIFORNIA SUR"
"2020-02-02",46,"CIUDAD DE MÉXICO"
"2020-02-05",12,"QUERÉTARO"
"2020-02-05",5,"SINALOA"
"2020-02-05",8,"PUEBLA"
"2020-02-07",11,"COAHUILA DE ZARAGOZA"
"2020-02-08",9,"ZACATECAS"
"2020-02-08",6,"HIDALGO"
"2020-02-09",17,"DURANGO"
"2020-02-10",28,"QUERÉTARO"
"2020-02-10",39,"COAHUILA DE ZARAGOZA"
"2020-02-10",18,"SINALOA"
"2020-02-11",13,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-02-13",1,"CAMPECHE"
"2020-02-12",2,"YUCATÁN"
"2020-02-15",10,"DURANGO"
"2020-02-14",2,"CHIAPAS"
"2020-02-21",11,"MÉXICO"
"2020-02-20",5,"COLIMA"
"2020-02-21",2,"YUCATÁN"
"2020-02-23",9,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-02-24",17,"QUERÉTARO"
"2020-02-25",34,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-02-24",24,"COAHUILA DE ZARAGOZA"
"2020-02-27",46,"CIUDAD DE MÉXICO"
"2020-02-27",24,"JALISCO"
"2020-02-28",9,"MICHOACÁN DE OCAMPO"
"2020-03-01",6,"TLAXCALA"
"2020-03-01",10,"MORELOS"
"2020-02-29",6,"TLAXCALA"
"2020-03-02",17,"BAJA CALIFORNIA SUR"
"2020-03-03",6,"TLAXCALA"
"2020-03-01",9,"CHIHUAHUA"
"2020-03-03",5,"TABASCO"
"2020-03-01",6,"QUINTANA ROO"
"2020-03-09",12,"YUCATÁN"
"2020-03-18",48,"AGUASCALIENTES"
"2020-03-18",11,"COLIMA"
"2020-03-17",27,"SONORA"
"2020-03-19",54,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-03-26",49,"QUINTANA ROO"
"2020-03-26",45,"CHIHUAHUA"
"2020-03-27",45,"MICHOACÁN DE OCAMPO"
"2020-03-26",28,"MORELOS"
"2020-04-04",18,"DURANGO"
"2020-04-05",122,"JALISCO"
"2020-04-02",13,"HIDALGO"
"2020-04-06",15,"DURANGO"
"2020-04-10",41,"GUERRERO"
"2020-04-12",134,"JALISCO"
"2020-04-13",190,"JALISCO"
"2020-04-11",73,"TABASCO"
"2020-04-16",129,"TABASCO"
"2020-04-16",115,"QUINTANA ROO"
"2020-10-21",47,"CAMPECHE"
"2020-10-21",122,"OAXACA"
"2020-07-22",378,"MICHOACÁN DE OCAMPO"
"2022-02-22",194,"ZACATECAS"
"2022-02-23",130,"YUCATÁN"
"2022-02-25",120,"GUERRERO"
"2021-02-10",216,"HIDALGO"
"2021-02-10",277,"ZACATECAS"
"2021-02-13",390,"NUEVO LEÓN"
"2021-05-04",256,"TLAXCALA"
"2021-04-27",242,"YUCATÁN"
"2021-05-23",255,"TLAXCALA"
"2020-04-14",59,"AGUASCALIENTES"
"2020-01-04",13,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-01-07",3,"TABASCO"
"2020-02-20",9,"AGUASCALIENTES"
"2020-01-10",5,"AGUASCALIENTES"
"2020-01-20",11,"QUINTANA ROO"
"2020-01-25",7,"MÉXICO"
"2020-02-02",12,"BAJA CALIFORNIA"
"2020-02-05",28,"COAHUILA DE ZARAGOZA"
"2020-02-19",12,"AGUASCALIENTES"
"2020-02-09",43,"SAN LUIS POTOSÍ"
"2020-02-09",3,"CHIAPAS"
"2020-02-12",9,"MÉXICO"
"2020-02-16",19,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-02-19",10,"COLIMA"
"2020-02-20",22,"NUEVO LEÓN"
"2020-02-24",12,"PUEBLA"
"2020-02-29",5,"TABASCO"
"2020-03-03",6,"MORELOS"
"2020-03-07",2,"OAXACA"
"2020-03-11",15,"SAN LUIS POTOSÍ"
"2020-03-15",8,"DURANGO"
"2020-03-23",64,"SONORA"
"2020-03-26",22,"TLAXCALA"
"2020-04-01",29,"COLIMA"
"2020-04-08",80,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-04-11",39,"MORELOS"
"2020-04-15",161,"GUANAJUATO"
"2022-02-26",80,"MICHOACÁN DE OCAMPO"
"2022-04-03",404,"MÉXICO"
"2021-02-11",773,"MÉXICO"
"2021-05-16",119,"ZACATECAS"
"2021-05-19",135,"GUERRERO"
"2020-01-07",7,"CHIHUAHUA"
"2020-01-12",8,"PUEBLA"
"2020-01-17",4,"GUERRERO"
"2020-01-20",9,"MORELOS"
"2020-01-28",12,"SINALOA"
"2020-02-06",2,"CHIAPAS"
"2020-02-14",19,"SAN LUIS POTOSÍ"
"2020-02-13",7,"NAYARIT"
"2020-02-29",5,"QUINTANA ROO"
"2020-02-29",4,"CHIHUAHUA"
"2020-03-11",10,"DURANGO"
"2020-03-20",18,"OAXACA"
"2020-03-30",84,"AGUASCALIENTES"
"2020-03-30",13,"COLIMA"
"2020-03-31",26,"MORELOS"
"2020-04-11",80,"QUINTANA ROO"
"2020-04-16",27,"TLAXCALA"
"2020-08-27",462,"JALISCO"
"2021-04-28",149,"CHIAPAS"
"2021-05-13",102,"OAXACA"
"2020-01-10",31,"NUEVO LEÓN"
"2020-02-10",11,"PUEBLA"
"2020-02-27",10,"BAJA CALIFORNIA"
"2020-03-13",17,"SAN LUIS POTOSÍ"
"2020-03-15",36,"SAN LUIS POTOSÍ"
"2020-03-31",84,"TABASCO"
"2020-03-31",71,"QUINTANA ROO"
"2020-03-31",17,"TLAXCALA"
"2020-04-03",50,"SONORA"
"2020-09-20",588,"JALISCO"
"2022-04-04",118,"CHIHUAHUA"
"2021-05-06",301,"TAMAULIPAS"
"2021-05-16",310,"TAMAULIPAS"
"2021-05-17",183,"GUERRERO"
"2020-01-19",33,"SAN LUIS POTOSÍ"
"2020-01-16",53,"CIUDAD DE MÉXICO"
"2020-01-19",16,"DURANGO"
"2020-02-02",46,"JALISCO"
"2020-02-19",27,"NUEVO LEÓN"
"2020-03-09",47,"MÉXICO"
"2020-03-07",10,"NAYARIT"
"2020-04-14",19,"COLIMA"
"2022-02-16",419,"JALISCO"
"2021-02-10",263,"TAMAULIPAS"
"2021-05-05",513,"NUEVO LEÓN"
"2021-05-04",634,"TABASCO"
"2020-01-27",8,"MORELOS"
"2020-02-07",11,"SINALOA"
"2020-02-15",31,"SAN LUIS POTOSÍ"
"2020-02-14",7,"DURANGO"
"2020-02-29",7,"MORELOS"
"2020-03-08",5,"DURANGO"
"2020-03-21",35,"MICHOACÁN DE OCAMPO"
"2020-04-02",16,"ZACATECAS"
"2020-04-11",28,"TLAXCALA"
"2020-04-14",170,"NUEVO LEÓN"
"2022-02-27",83,"GUERRERO"
"2021-05-22",334,"TAMAULIPAS"
"2020-01-02",8,"CHIHUAHUA"
"2020-02-06",25,"SAN LUIS POTOSÍ"
"2020-02-07",7,"PUEBLA"
"2020-02-08",2,"TAMAULIPAS"
"2020-02-24",9,"SINALOA"
"2020-03-20",13,"NAYARIT"
"2020-03-31",49,"CHIHUAHUA"
"2021-04-28",155,"DURANGO"
"2020-02-18",22,"SONORA"
"2020-01-26",34,"GUANAJUATO"
"2020-04-01",217,"NUEVO LEÓN"
"2020-04-05",259,"BAJA CALIFORNIA"
"2021-05-09",259,"BAJA CALIFORNIA SUR"
"2021-04-24",80,"DURANGO"
"2020-02-06",7,"DURANGO"
"2020-03-24",18,"DURANGO"
"2020-04-01",68,"AGUASCALIENTES"
"2020-03-03",1,"QUINTANA ROO"
"2022-02-17",163,"GUERRERO"
"2021-05-23",82,"MORELOS"
"2020-01-06",2,"GUERRERO"
"2020-02-13",6,"OAXACA"
"2020-03-01",4,"TABASCO"
"2020-03-10",20,"BAJA CALIFORNIA SUR"
"2020-03-07",3,"CAMPECHE"
"2020-03-13",6,"DURANGO"
"2020-04-07",40,"BAJA CALIFORNIA SUR"
"2021-02-11",226,"YUCATÁN"
"2021-05-07",273,"JALISCO"
"2020-01-12",18,"QUERÉTARO"
"2020-03-29",44,"MICHOACÁN DE OCAMPO"
"2021-02-12",39,"CAMPECHE"
"2020-03-26",53,"TABASCO"
"2020-03-24",65,"SAN LUIS POTOSÍ"
"2021-10-16",1878,"MÉXICO"
"2020-03-12",14,"YUCATÁN"
"2021-05-06",78,"HIDALGO"
"2021-08-24",503,"QUINTANA ROO"
"2020-04-09",43,"BAJA CALIFORNIA SUR"
"2022-02-24",341,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-03-08",17,"SAN LUIS POTOSÍ"
"2021-08-24",1924,"TABASCO"
"2020-01-02",9,"QUINTANA ROO"
"2021-02-12",73,"NAYARIT"
"2020-04-16",42,"MORELOS"
"2020-03-20",11,"CAMPECHE"
"2020-01-27",4,"QUINTANA ROO"
"2020-03-03",1,"CHIHUAHUA"
"2020-01-28",3,"PUEBLA"
"2022-03-05",154,"TAMAULIPAS"
"2022-03-05",153,"HIDALGO"
"2022-03-03",136,"HIDALGO"
"2022-03-05",73,"ZACATECAS"
"2022-03-06",135,"BAJA CALIFORNIA"
"2022-03-02",261,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-03-08",399,"MÉXICO"
"2022-03-07",180,"CHIAPAS"
"2022-03-08",114,"YUCATÁN"
"2022-03-10",80,"YUCATÁN"
"2022-03-11",144,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-03-12",179,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2022-03-13",59,"GUERRERO"
"2022-06-27",364,"MICHOACÁN DE OCAMPO"
"2022-06-30",165,"ZACATECAS"
"2022-06-29",232,"COLIMA"
"2022-06-19",637,"YUCATÁN"
"2022-06-23",516,"TABASCO"
"2022-06-23",603,"QUINTANA ROO"
"2022-06-20",376,"DURANGO"
"2021-02-21",788,"MÉXICO"
"2021-02-18",582,"JALISCO"
"2021-02-21",346,"YUCATÁN"
"2021-02-19",189,"HIDALGO"
"2021-02-18",280,"BAJA CALIFORNIA"
"2021-02-19",310,"TAMAULIPAS"
"2021-02-15",425,"YUCATÁN"
"2021-02-16",245,"AGUASCALIENTES"
"2021-02-13",264,"AGUASCALIENTES"
"2021-02-24",255,"TAMAULIPAS"
"2021-02-17",176,"CAMPECHE"
"2021-02-24",149,"HIDALGO"
"2021-02-25",326,"BAJA CALIFORNIA"
"2021-02-26",102,"CAMPECHE"
"2021-02-26",63,"NAYARIT"
"2021-03-01",710,"JALISCO"
"2021-06-07",119,"HIDALGO"
"2021-06-02",144,"CHIAPAS"
"2021-03-05",307,"CHIHUAHUA"
"2021-05-25",132,"CHIAPAS"
"2021-11-30",681,"COAHUILA DE ZARAGOZA"
"2021-05-04",230,"MORELOS"
"2021-06-01",77,"COLIMA"
"2021-08-20",318,"BAJA CALIFORNIA SUR"
"2021-10-24",200,"HIDALGO"
"2021-10-23",310,"CHIHUAHUA"
"2021-10-22",727,"TABASCO"
"2021-10-23",194,"QUINTANA ROO"
"2021-10-22",298,"CHIHUAHUA"
"2021-10-23",73,"TLAXCALA"
"2021-10-28",160,"MICHOACÁN DE OCAMPO"
"2021-10-24",316,"TAMAULIPAS"
"2021-10-22",248,"QUINTANA ROO"
"2021-10-21",514,"JALISCO"
"2021-10-24",120,"ZACATECAS"
"2021-10-22",342,"MORELOS"
"2021-10-19",202,"DURANGO"
"2021-10-17",388,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-10-16",377,"YUCATÁN"
"2021-11-02",478,"COAHUILA DE ZARAGOZA"
"2021-11-02",337,"QUERÉTARO"
"2021-11-03",164,"MICHOACÁN DE OCAMPO"
"2021-11-02",252,"SINALOA"
"2021-11-04",729,"NUEVO LEÓN"
"2021-11-04",123,"COLIMA"
"2021-11-04",240,"AGUASCALIENTES"
"2020-07-04",156,"CAMPECHE"
"2020-07-05",480,"YUCATÁN"
"2020-07-07",535,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-07-08",589,"PUEBLA"
"2020-07-08",267,"SINALOA"
"2020-07-08",66,"QUERÉTARO"
"2020-07-10",1025,"TAMAULIPAS"
"2020-07-10",210,"HIDALGO"
"2020-07-11",689,"NUEVO LEÓN"
"2020-07-11",121,"AGUASCALIENTES"
"2020-07-11",82,"COLIMA"
"2020-11-17",292,"TABASCO"
"2020-11-19",142,"GUERRERO"
"2020-11-16",213,"SINALOA"
"2020-11-14",39,"NAYARIT"
"2020-11-17",73,"QUINTANA ROO"
"2022-03-03",164,"TAMAULIPAS"
"2022-03-07",104,"DURANGO"
"2022-03-15",331,"NUEVO LEÓN"
"2022-07-02",286,"ZACATECAS"
"2022-06-23",156,"TLAXCALA"
"2021-02-19",151,"ZACATECAS"
"2021-02-25",451,"JALISCO"
"2021-06-07",90,"ZACATECAS"
"2021-05-24",157,"CHIAPAS"
"2021-06-02",68,"DURANGO"
"2021-05-28",146,"GUERRERO"
"2021-10-25",1396,"GUANAJUATO"
"2021-10-21",872,"BAJA CALIFORNIA"
"2021-10-19",158,"CHIAPAS"
"2021-10-19",873,"SAN LUIS POTOSÍ"
"2021-10-30",130,"GUERRERO"
"2021-11-01",279,"QUINTANA ROO"
"2021-11-01",106,"TLAXCALA"
"2020-07-04",110,"NAYARIT"
"2020-07-08",437,"COAHUILA DE ZARAGOZA"
"2020-07-10",165,"ZACATECAS"
"2020-11-14",126,"OAXACA"
"2022-03-03",106,"ZACATECAS"
"2022-03-14",68,"GUERRERO"
"2022-03-15",150,"AGUASCALIENTES"
"2021-02-13",65,"COLIMA"
"2021-02-17",68,"NAYARIT"
"2021-02-16",62,"COLIMA"
"2021-02-24",107,"ZACATECAS"
"2021-02-26",251,"OAXACA"
"2021-10-18",268,"DURANGO"
"2021-10-18",949,"SAN LUIS POTOSÍ"
"2021-10-31",920,"GUANAJUATO"
"2021-11-01",1025,"TABASCO"
"2021-11-01",426,"CHIHUAHUA"
"2021-11-01",246,"MORELOS"
"2022-03-06",198,"JALISCO"
"2021-10-22",101,"TLAXCALA"
"2021-10-29",121,"GUERRERO"
"2021-11-02",287,"PUEBLA"
"2020-07-05",1308,"MÉXICO"
"2021-02-14",885,"MÉXICO"
"2021-10-27",836,"GUANAJUATO"
"2020-07-03",258,"GUERRERO"
"2020-07-09",709,"GUANAJUATO"
"2021-10-23",694,"TABASCO"
"2021-10-18",182,"CHIAPAS"
"2021-02-14",206,"YUCATÁN"
"2022-06-18",180,"NAYARIT"
"2021-03-04",132,"HIDALGO"
"2021-03-05",689,"TABASCO"
"2021-03-01",540,"BAJA CALIFORNIA"
"2021-03-04",131,"ZACATECAS"
"2021-03-05",193,"TLAXCALA"
"2021-03-05",115,"QUINTANA ROO"
"2021-03-06",231,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-03-07",660,"NUEVO LEÓN"
"2021-03-07",53,"COLIMA"
"2021-03-10",288,"YUCATÁN"
"2021-04-22",242,"BAJA CALIFORNIA SUR"
"2021-04-25",272,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-04-27",747,"MÉXICO"
"2021-08-24",252,"TLAXCALA"
"2020-04-18",117,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-04-20",214,"TABASCO"
"2020-04-20",83,"MORELOS"
"2020-04-21",108,"TAMAULIPAS"
"2020-04-20",58,"TLAXCALA"
"2020-04-21",45,"HIDALGO"
"2020-04-21",22,"ZACATECAS"
"2020-04-22",24,"NAYARIT"
"2020-04-23",81,"YUCATÁN"
"2020-04-24",90,"MICHOACÁN DE OCAMPO"
"2020-04-25",18,"DURANGO"
"2020-04-28",174,"TAMAULIPAS"
"2020-04-27",53,"DURANGO"
"2020-04-28",45,"HIDALGO"
"2020-04-30",23,"QUERÉTARO"
"2020-11-17",108,"MORELOS"
"2020-07-18",679,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-08-26",283,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-11-14",43,"CAMPECHE"
"2020-08-02",399,"PUEBLA"
"2021-03-02",331,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2020-04-28",14,"ZACATECAS"
"2022-04-10",76,"SONORA"
"2021-03-07",225,"AGUASCALIENTES"
"2021-03-04",239,"TAMAULIPAS"
"2020-04-22",53,"CAMPECHE"
"2022-03-20",71,"MICHOACÁN DE OCAMPO"
"2021-04-29",228,"TAMAULIPAS"
"2021-07-08",107,"COLIMA"
"2021-09-25",133,"CAMPECHE"
"2020-12-21",384,"BAJA CALIFORNIA SUR"
"2020-08-23",705,"NUEVO LEÓN"
"2020-08-05",1318,"MÉXICO"
"2022-04-07",98,"OAXACA"
"2020-07-24",569,"PUEBLA"
"2020-09-01",297,"GUERRERO"
"2022-04-11",134,"TAMAULIPAS"
"2022-04-23",176,"GUANAJUATO"
"2022-04-24",222,"GUANAJUATO"
"2022-03-26",149,"TAMAULIPAS"
"2022-04-02",77,"BAJA CALIFORNIA SUR"
"2022-04-18",128,"OAXACA"
"2022-03-24",170,"JALISCO"
"2022-04-25",89,"HIDALGO"
"2022-04-19",219,"GUANAJUATO"
"2022-04-20",101,"CHIAPAS"
"2022-04-08",47,"SONORA"
"2022-03-21",167,"HIDALGO"
"2022-04-09",79,"QUERÉTARO"
"2022-03-29",75,"CHIAPAS"
"2022-04-14",111,"PUEBLA"
"2022-04-14",140,"SINALOA"
"2022-04-17",37,"COLIMA"
"2022-04-28",46,"HIDALGO"
"2022-03-30",359,"SINALOA"
"2022-04-29",52,"COLIMA"
"2022-04-30",81,"TABASCO"
"2022-04-18",35,"NAYARIT"
"2022-05-03",35,"COLIMA"
"2022-04-09",97,"COAHUILA DE ZARAGOZA"
"2021-12-20",470,"SONORA"
"2021-11-23",376,"JALISCO"
"2021-12-30",611,"CHIHUAHUA"
"2021-11-24",4649,"CIUDAD DE MÉXICO"
"2021-11-23",4803,"CIUDAD DE MÉXICO"
"2021-12-26",1276,"GUANAJUATO"
"2021-11-19",653,"SAN LUIS POTOSÍ"
"2021-12-28",482,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-12-24",1078,"BAJA CALIFORNIA SUR"
"2021-12-31",581,"VERACRUZ DE IGNACIO DE LA LLAVE"
"2021-03-14",137,"HIDALGO"
"2021-12-04",523,"SAN LUIS POTOSÍ"
"2021-12-30",324,"MORELOS"
"2021-12-07",137,"MORELOS"
"2021-12-01",239,"MORELOS"
"2021-11-20",155,"MORELOS"
"2021-11-07",158,"MORELOS"
"2021-11-07",401,"CHIHUAHUA"
"2021-11-17",645,"SAN LUIS POTOSÍ"
"2021-01-03",513,"BAJA CALIFORNIA SUR"
"2021-03-24",272,"YUCATÁN"
"2021-03-20",446,"AGUASCALIENTES"
